loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,loan_status
35000.0, 36 months, 13.99%,1196.05,C,C4,Management Consulting Manager,< 1 year,RENT,150000.0,Source Verified,debt_consolidation,Debt consolidation,MA,32.03,0.0,May-1998,710.0,714.0,2.0,,,25.0,0.0,80917.0,54.6%,58.0,w,0
6000.0, 36 months, 12.85%,201.74,B,B4,planner,6 years,RENT,45000.0,Not Verified,debt_consolidation,Debt consolidation,CA,14.85,1.0,Jul-2007,660.0,664.0,0.0,10.0,,8.0,0.0,6419.0,51.8%,15.0,f,0
6000.0, 36 months, 13.49%,203.59,C,C2,receiver,2 years,RENT,35000.0,Source Verified,moving,Moving and relocation,IL,18.72,0.0,Jul-2013,710.0,714.0,0.0,,,4.0,0.0,5175.0,50.7%,5.0,w,1
19200.0, 60 months,  7.89%,388.3,A,A5,Procurement Analyst,10+ years,MORTGAGE,140000.0,Source Verified,debt_consolidation,Debt consolidation,NC,19.86,0.0,Oct-1986,795.0,799.0,0.0,,,17.0,0.0,66837.0,63.5%,32.0,w,0
6000.0, 36 months,  5.32%,180.69,A,A1,Graphic Designer,4 years,RENT,32000.0,Not Verified,credit_card,Credit card refinancing,IL,25.39,0.0,Nov-2007,720.0,724.0,0.0,,,14.0,0.0,5853.0,54.7%,27.0,f,0
28000.0, 60 months, 17.09%,697.23,D,D1,Business Analsyt,< 1 year,MORTGAGE,85000.0,Not Verified,credit_card,Credit card refinancing,CA,24.59,1.0,Nov-1986,675.0,679.0,0.0,8.0,,14.0,0.0,35051.0,63.6%,26.0,w,0
5000.0, 36 months, 16.59%,177.25,D,D1,"Industrial Engineer, Manager",6 years,RENT,116887.0,Source Verified,debt_consolidation,Debt consolidation,MD,12.73,0.0,Oct-1999,680.0,684.0,2.0,,,14.0,0.0,14262.0,92.6%,26.0,f,1
25000.0, 60 months, 11.05%,544.19,B,B4,Technical Architect ,5 years,MORTGAGE,117757.0,Not Verified,debt_consolidation,Debt consolidation,NY,24.2,0.0,Jul-2006,715.0,719.0,0.0,,,11.0,0.0,26819.0,68.4%,23.0,w,1
20000.0, 36 months, 12.12%,665.44,B,B3,Riverbend Counseling Associates,4 years,RENT,60000.0,Verified,debt_consolidation,Debt consolidation,NH,27.73,0.0,Nov-1972,705.0,709.0,0.0,,,13.0,0.0,25727.0,77.5%,21.0,f,1
18000.0, 36 months, 11.47%,593.32,B,B5,mechanic ,2 years,RENT,55000.0,Verified,debt_consolidation,Debt consolidation,MI,21.97,0.0,Mar-2003,705.0,709.0,1.0,49.0,,6.0,0.0,5523.0,32.5%,36.0,w,0
30000.0, 36 months, 18.75%,1095.9,D,D3,Hewlett Packard,10+ years,MORTGAGE,175000.0,Verified,other,2012 Tax Bill,CA,24.63,0.0,Oct-1994,705.0,709.0,1.0,,,13.0,0.0,47316.0,84.9%,43.0,w,0
14400.0, 36 months, 11.49%,474.79,B,B5,School Teacher,5 years,MORTGAGE,56000.0,Verified,credit_card,Credit card refinancing,IL,17.72,0.0,Feb-2006,670.0,674.0,0.0,,,8.0,0.0,14525.0,91.9%,30.0,w,0
7800.0, 36 months, 21.00%,293.87,E,E1,We Care Tlc,2 years,RENT,96000.0,Source Verified,debt_consolidation,consolidation,GA,22.24,0.0,Oct-1999,665.0,669.0,1.0,,78.0,13.0,1.0,10886.0,60.8%,31.0,f,0
24000.0, 36 months,  7.89%,750.86,A,A5,Office Manager,4 years,RENT,110000.0,Not Verified,debt_consolidation,Debt consolidation,CA,13.26,0.0,Oct-2003,740.0,744.0,1.0,,,9.0,0.0,9785.0,27%,12.0,w,0
35000.0, 60 months, 21.00%,946.87,E,E1,Loan Officer,3 years,RENT,130000.0,Verified,debt_consolidation,The Big Fix!,NJ,18.14,0.0,Nov-1987,715.0,719.0,0.0,,,9.0,0.0,39629.0,89.9%,22.0,f,1
15000.0, 36 months,  7.26%,464.95,A,A4,Enterprise Account Executive,1 year,MORTGAGE,115000.0,Not Verified,debt_consolidation,Debt consolidation,PA,18.14,2.0,Apr-1990,730.0,734.0,0.0,6.0,,15.0,0.0,21633.0,30.2%,23.0,f,0
20000.0, 36 months, 17.74%,720.45,C,C5,Infantry ,4 years,RENT,67200.0,Source Verified,debt_consolidation,Debt consolidation,HI,32.19,0.0,Sep-2015,670.0,674.0,2.0,,,7.0,0.0,5495.0,66.2%,11.0,w,0
40000.0, 60 months, 13.58%,922.05,C,C2,Driver/Lead,9 years,MORTGAGE,110000.0,Source Verified,debt_consolidation,Debt consolidation,CO,6.19,0.0,Aug-2012,715.0,719.0,0.0,37.0,,9.0,0.0,15122.0,54.2%,14.0,w,0
15000.0, 60 months, 13.49%,345.08,C,C2,Plant Manager ,1 year,MORTGAGE,80000.0,Verified,debt_consolidation,Debt consolidation,OH,27.21,1.0,Nov-1994,665.0,669.0,1.0,,63.0,15.0,1.0,13392.0,67%,30.0,w,0
6000.0, 36 months,  6.67%,184.36,A,A2,administrative specialist,10+ years,OWN,40500.0,Source Verified,debt_consolidation,Debt consolidation,FL,19.88,0.0,Jun-2004,755.0,759.0,0.0,,,7.0,0.0,4839.0,20.9%,36.0,w,0
5500.0, 36 months, 12.74%,184.63,C,C1,Food and Beverage Manager,7 years,RENT,114000.0,Not Verified,other,Other,NY,1.44,0.0,Aug-2011,775.0,779.0,0.0,,,12.0,0.0,4913.0,6.6%,19.0,f,0
7500.0, 36 months, 15.41%,261.5,D,D1,Food Service,8 years,RENT,24000.0,Verified,debt_consolidation,Debt consolidation,TX,39.95,0.0,Jul-2005,675.0,679.0,0.0,61.0,,6.0,0.0,10335.0,58.7%,15.0,f,0
6800.0, 36 months, 14.47%,233.97,C,C2,Bus Driver,10+ years,RENT,60000.0,Source Verified,credit_card,Credit card refinancing,TX,20.0,0.0,Sep-1994,680.0,684.0,2.0,,59.0,11.0,1.0,5676.0,33.6%,25.0,f,0
24000.0, 60 months,  9.99%,509.82,B,B3,office manager,10+ years,MORTGAGE,75000.0,Not Verified,credit_card,Credit card refinancing,OH,30.48,0.0,Dec-1993,725.0,729.0,0.0,,,18.0,0.0,26506.0,51.5%,32.0,f,0
12000.0, 36 months, 10.33%,389.07,B,B1,,< 1 year,RENT,72000.0,Source Verified,debt_consolidation,Debt consolidation,WA,4.37,0.0,Oct-1998,660.0,664.0,1.0,81.0,75.0,4.0,1.0,9134.0,63%,10.0,w,0
6000.0, 36 months, 12.39%,200.41,C,C1,Repair Technician,< 1 year,RENT,36000.0,Not Verified,major_purchase,Major purchase,CA,23.2,0.0,Jan-1996,665.0,669.0,1.0,,44.0,6.0,1.0,6354.0,51%,23.0,w,0
10000.0, 60 months, 12.29%,223.92,C,C1,bartender,1 year,RENT,49000.0,Not Verified,debt_consolidation,Debt consolidation,FL,21.31,0.0,Oct-2000,770.0,774.0,1.0,,,22.0,0.0,2352.0,6.6%,27.0,w,0
10000.0, 36 months, 13.99%,341.73,C,C3,Westin experience specialist,2 years,RENT,50000.0,Source Verified,credit_card,Credit card refinancing,OR,24.0,0.0,Sep-2006,675.0,679.0,0.0,26.0,,11.0,0.0,14744.0,65.5%,30.0,w,0
32000.0, 36 months, 11.47%,1054.78,B,B5,Naval Officer,10+ years,RENT,120000.0,Verified,debt_consolidation,Debt consolidation,NY,8.88,0.0,Mar-1996,665.0,669.0,2.0,25.0,,18.0,0.0,32821.0,61.9%,36.0,f,0
35000.0, 60 months, 12.99%,796.18,C,C1,Vice President of Strategic Sales,10+ years,OWN,350000.0,Source Verified,credit_card,Credit card refinancing,MN,3.66,1.0,Sep-1996,745.0,749.0,1.0,16.0,69.0,13.0,1.0,17748.0,43.1%,44.0,w,0
35000.0, 36 months, 17.27%,1252.56,D,D2,,,RENT,3000.0,Not Verified,debt_consolidation,Debt consolidation,CO,822.0,0.0,Oct-1975,665.0,669.0,0.0,,,18.0,0.0,36339.0,84.9%,25.0,f,0
11200.0, 60 months, 13.67%,258.7,C,C4,Senior operating tech,10+ years,MORTGAGE,78000.0,Verified,debt_consolidation,Debt consolidation,OH,27.48,0.0,Apr-1992,660.0,664.0,0.0,45.0,79.0,7.0,1.0,3179.0,30%,17.0,w,1
8500.0, 36 months, 13.35%,287.84,C,C2,Shipping Clerk,10+ years,RENT,38000.0,Source Verified,debt_consolidation,Debt consolidation,NY,37.81,0.0,Mar-2001,670.0,674.0,0.0,,86.0,12.0,1.0,7773.0,68.2%,18.0,f,1
23000.0, 60 months, 16.49%,565.33,D,D3,production warehouse supervisor,9 years,RENT,53000.0,Source Verified,debt_consolidation,Debt consolidation,CA,37.0,0.0,Aug-2005,690.0,694.0,0.0,,,9.0,0.0,20998.0,78.1%,22.0,w,0
9800.0, 36 months, 13.99%,334.9,C,C3,BILLER,5 years,MORTGAGE,80000.0,Source Verified,credit_card,Credit card refinancing,MI,7.35,0.0,Nov-2004,675.0,679.0,0.0,50.0,35.0,7.0,1.0,2461.0,31.6%,29.0,f,0
5400.0, 36 months, 13.33%,182.81,C,C3,LOAN OFFICER,1 year,RENT,35000.0,Source Verified,debt_consolidation,Debt consolidation,GA,32.24,1.0,Sep-2008,675.0,679.0,0.0,8.0,20.0,8.0,4.0,4171.0,66.7%,17.0,f,0
2500.0, 36 months,  8.99%,79.49,B,B1,Teacher,1 year,RENT,50000.0,Not Verified,debt_consolidation,Debt consolidation,TX,13.25,0.0,Jul-2005,700.0,704.0,0.0,,,5.0,0.0,6522.0,17.9%,8.0,w,0
15975.0, 36 months, 13.33%,540.81,C,C3,Accounting ,4 years,RENT,37000.0,Source Verified,debt_consolidation,Debt consolidation,FL,28.79,0.0,Nov-2010,725.0,729.0,0.0,,,8.0,0.0,12380.0,28.1%,10.0,w,0
6000.0, 36 months,  9.49%,192.17,B,B2,Accountant,10+ years,RENT,28000.0,Source Verified,credit_card,Credit card refinancing,CA,11.4,0.0,Sep-1992,680.0,684.0,0.0,54.0,,5.0,0.0,9970.0,53.3%,7.0,w,0
20000.0, 60 months, 30.79%,656.81,G,G1,Purchasing Supervisor,10+ years,RENT,80000.0,Source Verified,debt_consolidation,Debt consolidation,CA,10.38,0.0,Apr-2002,685.0,689.0,0.0,,,10.0,0.0,5056.0,48.2%,20.0,w,1
5000.0, 36 months,  6.03%,152.18,A,A1,Process Development Senior Associate,6 years,RENT,69000.0,Not Verified,debt_consolidation,Debt consolidation,PA,18.8,0.0,Oct-2003,735.0,739.0,0.0,,,13.0,0.0,9661.0,44.9%,29.0,f,0
7200.0, 36 months, 18.99%,263.89,E,E3,default specialist,2 years,RENT,25000.0,Verified,debt_consolidation,Debt consolidation,CA,35.72,0.0,Jun-2011,685.0,689.0,0.0,,,7.0,0.0,6959.0,64.4%,9.0,w,1
8000.0, 36 months, 12.69%,268.36,C,C2,operator,8 years,RENT,40000.0,Verified,credit_card,Credit card refinancing,MI,28.8,0.0,Aug-2004,670.0,674.0,5.0,,39.0,27.0,2.0,8122.0,30%,31.0,w,1
23500.0, 36 months, 10.78%,766.92,B,B4,closer,10+ years,RENT,54600.0,Verified,debt_consolidation,Debt consolidation,FL,27.08,0.0,Sep-2001,665.0,669.0,0.0,37.0,,13.0,0.0,26246.0,71.5%,29.0,w,0
27300.0, 36 months,  9.99%,880.77,B,B3,Pilot,4 years,MORTGAGE,200000.0,Verified,debt_consolidation,Debt consolidation,NJ,15.54,0.0,Oct-2001,695.0,699.0,0.0,,53.0,8.0,1.0,69619.0,86.5%,20.0,w,0
14000.0, 60 months, 24.99%,410.84,F,F4,Inside sales ,10+ years,RENT,54000.0,Verified,other,Other,CA,22.47,0.0,Jan-2005,660.0,664.0,0.0,,,12.0,0.0,12497.0,95.4%,15.0,f,0
15000.0, 36 months, 14.47%,516.1,C,C2,auto. tech,2 years,MORTGAGE,48000.0,Not Verified,debt_consolidation,Debt consolidation,TX,20.75,0.0,Feb-2003,680.0,684.0,2.0,,,16.0,0.0,5617.0,23.4%,28.0,f,1
10000.0, 60 months, 23.43%,284.39,F,F1,Owner,10+ years,RENT,25000.0,Source Verified,debt_consolidation,Debt consolidation,CA,26.16,0.0,May-2002,690.0,694.0,0.0,,,10.0,0.0,12029.0,62.3%,19.0,w,1
12000.0, 60 months,  7.26%,239.09,A,A4,Coordinator,10+ years,MORTGAGE,145000.0,Not Verified,credit_card,Credit card refinancing,CA,5.86,0.0,Jan-1985,790.0,794.0,0.0,,,22.0,0.0,7083.0,7.7%,56.0,w,0
24000.0, 60 months, 13.99%,558.32,C,C4,Police Officer,9 years,MORTGAGE,121000.0,Source Verified,debt_consolidation,Debt consolidation,WA,13.14,0.0,Mar-1998,660.0,664.0,1.0,,,29.0,0.0,24670.0,66.9%,46.0,w,0
12800.0, 36 months, 12.69%,429.38,C,C2,Lead Electrician,5 years,OWN,80000.0,Source Verified,credit_card,Credit card refinancing,AR,19.08,1.0,Jun-2005,700.0,704.0,0.0,19.0,,15.0,0.0,15619.0,80.1%,22.0,f,0
10000.0, 36 months, 12.99%,336.9,C,C2,Personal care tech ,2 years,OWN,30000.0,Verified,debt_consolidation,Debt consolidation,NE,16.84,0.0,Apr-2003,665.0,669.0,1.0,33.0,33.0,11.0,4.0,6678.0,47.4%,14.0,w,1
35000.0, 36 months, 13.99%,1196.05,C,C3,Director,2 years,OWN,145000.0,Verified,debt_consolidation,Debt consolidation,MN,21.36,0.0,Jan-2001,675.0,679.0,1.0,29.0,,15.0,0.0,41814.0,65.9%,40.0,w,0
10000.0, 60 months, 25.89%,298.76,G,G3,credit professional ,10+ years,RENT,83000.0,Source Verified,debt_consolidation,Debt consolidation,KS,7.84,0.0,Sep-2002,685.0,689.0,3.0,,67.0,10.0,1.0,4566.0,39.7%,18.0,w,0
10000.0, 60 months, 23.13%,282.66,F,F1,Sales Agent,8 years,MORTGAGE,60000.0,Source Verified,debt_consolidation,Debt consolidation,VA,32.68,1.0,May-2001,665.0,669.0,0.0,4.0,79.0,10.0,2.0,4188.0,71%,31.0,w,1
18600.0, 60 months, 11.39%,408.04,B,B3,Director of Perfusion,4 years,OWN,91500.0,Not Verified,debt_consolidation,Debt consolidation,PA,21.85,0.0,Sep-2004,725.0,729.0,0.0,,,21.0,0.0,9538.0,72.3%,24.0,w,0
25000.0, 60 months, 17.27%,624.95,D,D2,Driver,3 years,RENT,72000.0,Verified,debt_consolidation,Debt consolidation,NJ,20.6,0.0,Apr-2003,685.0,689.0,0.0,40.0,,7.0,0.0,18103.0,78%,20.0,w,0
17500.0, 36 months, 17.99%,632.58,D,D2,Natrona County School District,10+ years,RENT,103000.0,Verified,credit_card,Credit Card Refinance,WY,21.83,0.0,Sep-1992,665.0,669.0,3.0,,,15.0,0.0,18344.0,75.2%,39.0,f,0
5000.0, 36 months,  9.43%,160.01,B,B1,HIM Clerk ,9 years,OWN,29500.0,Not Verified,other,Other,MI,20.34,1.0,Jul-2005,705.0,709.0,0.0,20.0,,10.0,0.0,6577.0,48.7%,27.0,w,0
6000.0, 36 months, 14.16%,205.54,C,C2,Frozen Foods Manager,10+ years,MORTGAGE,58000.0,Not Verified,debt_consolidation,Debt consolidation,KS,16.1,0.0,Jun-1999,660.0,664.0,0.0,,32.0,5.0,1.0,2471.0,73%,20.0,w,0
13000.0, 36 months, 13.59%,441.73,C,C2,Customer Service Representative ,4 years,RENT,46000.0,Verified,debt_consolidation,Debt consolidation,NY,8.36,0.0,Oct-2007,670.0,674.0,0.0,,,7.0,0.0,12922.0,42.9%,9.0,f,0
13000.0, 60 months, 14.99%,309.21,C,C5,chef,2 years,RENT,85000.0,Source Verified,major_purchase,Major purchase,MD,22.82,0.0,Jan-1987,675.0,679.0,1.0,,,8.0,0.0,17935.0,83%,16.0,w,1
1500.0, 36 months, 18.06%,54.28,D,D2,,,RENT,14988.0,Verified,other,Other,VA,26.26,0.0,Sep-2006,705.0,709.0,1.0,63.0,,4.0,0.0,429.0,6.3%,20.0,f,1
12000.0, 60 months, 28.34%,376.1,G,G3,Product Specialist,1 year,RENT,70000.0,Source Verified,debt_consolidation,Debt consolidation,NV,14.33,0.0,Feb-2006,705.0,709.0,2.0,,,11.0,0.0,13699.0,41.5%,12.0,f,1
27500.0, 36 months, 11.47%,906.45,B,B5,F&I Mgr,2 years,OWN,147000.0,Source Verified,credit_card,Credit card refinancing,FL,17.5,0.0,Jul-2004,695.0,699.0,0.0,,,9.0,0.0,25072.0,82.2%,17.0,w,0
8000.0, 36 months,  9.75%,257.2,B,B3,Assembler,1 year,RENT,31000.0,Source Verified,credit_card,Credit card refinancing,WA,14.05,4.0,Sep-2005,670.0,674.0,0.0,10.0,,9.0,0.0,1593.0,19.4%,25.0,w,0
14000.0, 36 months, 17.09%,499.77,D,D1,forman,3 years,MORTGAGE,60000.0,Not Verified,other,Other,WI,21.6,1.0,Aug-2005,680.0,684.0,1.0,11.0,,14.0,0.0,11113.0,47.5%,18.0,f,0
2500.0, 36 months, 16.02%,87.92,C,C5,Factory worker,10+ years,RENT,40000.0,Not Verified,credit_card,Credit card refinancing,PA,30.33,0.0,Jul-2002,670.0,674.0,1.0,,,13.0,0.0,9126.0,46.6%,38.0,w,0
30000.0, 60 months, 12.29%,671.74,C,C1,Data Processing Manager,10+ years,MORTGAGE,65000.0,Source Verified,credit_card,Credit card refinancing,MN,17.14,0.0,Nov-2001,715.0,719.0,0.0,,,12.0,0.0,24943.0,48.4%,31.0,f,0
3000.0, 36 months, 10.49%,97.5,B,B3,Administrative ,3 years,RENT,30000.0,Verified,car,Car financing,NY,10.96,1.0,Oct-2010,700.0,704.0,0.0,17.0,,6.0,0.0,2567.0,23.3%,8.0,w,0
20000.0, 36 months,  7.97%,626.46,A,A5,Assistant  Bursar,5 years,RENT,58555.0,Source Verified,debt_consolidation,Debt consolidation,NY,6.93,0.0,Jul-2001,725.0,729.0,0.0,,88.0,18.0,1.0,10078.0,24%,30.0,w,0
7000.0, 36 months, 28.80%,292.58,D,D5,Manager,3 years,OWN,47000.0,Source Verified,debt_consolidation,Debt consolidation,FL,15.23,0.0,Apr-2015,705.0,709.0,2.0,,,10.0,0.0,4139.0,27.4%,11.0,w,1
16000.0, 60 months, 11.31%,350.36,B,B3,RIDE SHARE DRIVER,1 year,RENT,56000.0,Source Verified,credit_card,Credit card refinancing,AZ,29.73,1.0,Nov-2003,690.0,694.0,1.0,21.0,,24.0,0.0,48685.0,69.2%,28.0,w,0
17000.0, 60 months, 13.08%,387.5,B,B5,Setup Technician,7 years,MORTGAGE,42000.0,Source Verified,debt_consolidation,Debt consolidation,MI,23.29,0.0,Oct-2013,750.0,754.0,1.0,,,9.0,0.0,5555.0,7.7%,11.0,w,0
14575.0, 60 months, 16.59%,359.03,D,D1,Director of Operations,7 years,MORTGAGE,100000.0,Source Verified,debt_consolidation,Debt consolidation,PA,17.56,3.0,Aug-2003,680.0,684.0,0.0,19.0,,13.0,0.0,12328.0,82.2%,20.0,f,0
30000.0, 36 months, 19.52%,1107.59,E,E3,LEAD PLANNER,< 1 year,RENT,160000.0,Verified,debt_consolidation,Debt consolidation,TX,9.07,0.0,Nov-1995,700.0,704.0,4.0,,,17.0,0.0,30684.0,45.2%,27.0,w,0
25000.0, 36 months,  7.21%,774.34,A,A3,REGISTER NURSE,10+ years,MORTGAGE,110000.0,Source Verified,home_improvement,Home improvement,MS,15.61,0.0,May-1996,695.0,699.0,1.0,,,29.0,0.0,20597.0,37.2%,44.0,w,0
20000.0, 36 months, 17.99%,722.95,D,D2,Truck Driver,2 years,RENT,55000.0,Source Verified,debt_consolidation,Debt consolidation,KY,28.43,1.0,Oct-1987,685.0,689.0,0.0,,68.0,11.0,1.0,6191.0,47%,13.0,w,1
20000.0, 36 months, 13.49%,678.61,C,C2,,,MORTGAGE,45000.0,Verified,debt_consolidation,Debt consolidation,SC,12.37,0.0,Mar-1995,670.0,674.0,1.0,,67.0,12.0,2.0,12499.0,72.7%,23.0,f,0
30000.0, 36 months,  9.93%,967.03,B,B2,Medicare Eligibility Rep III,3 years,RENT,49000.0,Source Verified,debt_consolidation,Debt consolidation,CA,9.48,0.0,Apr-1988,680.0,684.0,0.0,35.0,,7.0,0.0,6888.0,47.5%,14.0,w,0
10000.0, 36 months, 12.69%,335.45,C,C2,Manager of Education & Events,7 years,RENT,48000.0,Not Verified,credit_card,Credit card refinancing,MA,23.37,0.0,Mar-2002,690.0,694.0,0.0,,,10.0,0.0,23393.0,53.5%,11.0,f,0
7000.0, 36 months, 14.47%,240.85,C,C2,bartender,10+ years,RENT,45000.0,Verified,debt_consolidation,refinance,MN,17.92,1.0,Sep-2008,665.0,669.0,0.0,16.0,,7.0,0.0,4819.0,89.2%,15.0,f,0
20925.0, 36 months,  8.18%,657.46,B,B1,Engineer,8 years,RENT,103000.0,Source Verified,debt_consolidation,Debt consolidation,MD,13.52,0.0,Oct-2002,680.0,684.0,0.0,,,13.0,0.0,25082.0,41.9%,19.0,f,0
15000.0, 36 months, 11.53%,494.86,B,B5,Supervisor,10+ years,MORTGAGE,45000.0,Not Verified,debt_consolidation,Debt consolidation,MI,25.25,0.0,May-2001,685.0,689.0,0.0,,,11.0,0.0,17514.0,76.5%,29.0,f,0
9325.0, 36 months, 13.65%,317.13,C,C1,,,MORTGAGE,52000.0,Verified,home_improvement,Home improvement,SC,25.46,0.0,Mar-1975,695.0,699.0,0.0,,58.0,12.0,1.0,1465.0,10%,53.0,w,0
18450.0, 60 months, 25.89%,551.21,G,G3,Senior Implementation Installer,7 years,MORTGAGE,66000.0,Verified,home_improvement,Home improvement,FL,14.78,0.0,Dec-1999,675.0,679.0,5.0,69.0,,16.0,0.0,3945.0,22.8%,35.0,w,1
20000.0, 36 months, 11.49%,659.43,B,B5,Sr. Systems Administrator,9 years,MORTGAGE,85000.0,Source Verified,home_improvement,Home improvement,MD,14.17,0.0,May-2003,675.0,679.0,0.0,77.0,77.0,10.0,1.0,18843.0,52.3%,24.0,w,0
35000.0, 60 months, 20.00%,927.29,D,D2,Loan Specialist,< 1 year,OWN,75000.0,Not Verified,debt_consolidation,Debt consolidation,CA,15.58,0.0,May-2007,715.0,719.0,2.0,,,19.0,0.0,40572.0,41%,34.0,w,0
21000.0, 60 months, 13.67%,485.05,C,C3,AVP,< 1 year,RENT,126000.0,Source Verified,debt_consolidation,Debt consolidation,NY,9.48,1.0,Jul-2002,665.0,669.0,0.0,3.0,,4.0,0.0,10211.0,45.4%,14.0,w,0
12000.0, 36 months,  6.03%,365.23,A,A1,Unit Supply SGT,8 years,MORTGAGE,70000.0,Not Verified,credit_card,Credit card refinancing,PA,27.34,0.0,Aug-2000,805.0,809.0,2.0,,,15.0,0.0,10620.0,16.4%,27.0,f,0
14000.0, 60 months, 17.86%,354.45,D,D5,Physician,8 years,MORTGAGE,500000.0,Source Verified,home_improvement,Home improvement,CT,20.21,1.0,Oct-1995,705.0,709.0,0.0,10.0,,15.0,0.0,200977.0,18.9%,32.0,f,0
10000.0, 36 months,  6.11%,304.72,A,A1,Physical Therapist,10+ years,MORTGAGE,91520.0,Not Verified,debt_consolidation,Debt consolidation,FL,11.66,1.0,Apr-2001,770.0,774.0,0.0,18.0,,9.0,0.0,10851.0,14.9%,16.0,w,0
40000.0, 60 months, 16.14%,975.71,C,C4,Tech,10+ years,MORTGAGE,98000.0,Source Verified,credit_card,Credit card refinancing,WI,24.77,0.0,Apr-2005,710.0,714.0,0.0,,,17.0,0.0,23334.0,53.8%,33.0,w,0
15000.0, 36 months, 11.99%,498.15,B,B5,Training Manager ,10+ years,RENT,160000.0,Source Verified,credit_card,Credit card refinancing,CA,13.61,1.0,Jul-1995,660.0,664.0,1.0,16.0,94.0,10.0,1.0,21971.0,94.7%,17.0,w,0
21000.0, 60 months, 18.06%,533.95,D,D2,Mailman,10+ years,MORTGAGE,63000.0,Source Verified,debt_consolidation,Debt consolidation,MN,20.48,0.0,Apr-2005,685.0,689.0,1.0,72.0,,13.0,0.0,23810.0,47.6%,28.0,w,1
8400.0, 36 months,  7.56%,261.53,A,A3,Sales and marketing ,2 years,RENT,65000.0,Source Verified,debt_consolidation,Debt consolidation,NC,26.37,0.0,Jan-1981,830.0,834.0,1.0,,,8.0,0.0,2592.0,5.8%,15.0,f,1
8400.0, 36 months, 11.39%,276.56,B,B3,,,RENT,32160.0,Verified,debt_consolidation,Debt consolidation,MA,19.03,0.0,Nov-2006,660.0,664.0,0.0,,29.0,5.0,1.0,2333.0,40.9%,16.0,f,0
5500.0, 36 months,  8.67%,174.06,B,B1,,,RENT,25000.0,Verified,debt_consolidation,Debt consolidation,NC,14.64,0.0,Mar-1984,705.0,709.0,0.0,37.0,,8.0,0.0,5042.0,36.8%,22.0,f,1
13475.0, 60 months, 20.20%,358.51,E,E3,GUEST CARE COORDINATOR / PASTORAL ASST,6 years,RENT,30000.0,Source Verified,debt_consolidation,Debt consolidation,FL,31.88,0.0,Sep-1999,730.0,734.0,1.0,,,5.0,0.0,30275.0,75.5%,19.0,f,0
16000.0, 60 months, 13.99%,372.21,C,C3,Production Manager,10+ years,MORTGAGE,68000.0,Source Verified,credit_card,Credit card refinancing,OH,11.03,1.0,Apr-2005,665.0,669.0,1.0,22.0,14.0,13.0,1.0,11049.0,52.9%,22.0,w,0
28000.0, 60 months, 14.99%,665.98,C,C4,Superintendent,10+ years,OWN,78000.0,Not Verified,debt_consolidation,Debt consolidation,TX,29.09,0.0,Jan-2004,665.0,669.0,0.0,37.0,,7.0,0.0,36524.0,98.2%,18.0,w,0
15950.0, 36 months, 11.47%,525.74,B,B5,,,MORTGAGE,50400.0,Verified,debt_consolidation,Debt consolidation,VA,42.67,0.0,Sep-2004,665.0,669.0,0.0,62.0,,10.0,0.0,26310.0,91%,52.0,w,1
3000.0, 36 months,  7.39%,93.17,A,A4,executive chef,10+ years,RENT,68000.0,Source Verified,credit_card,Credit card refinancing,AZ,8.4,0.0,Mar-2003,695.0,699.0,0.0,63.0,,12.0,0.0,7578.0,45.7%,20.0,w,0
10000.0, 36 months, 15.61%,349.65,D,D1,,,RENT,28400.0,Verified,debt_consolidation,Debt consolidation,GA,15.72,0.0,Apr-1997,665.0,669.0,1.0,,,11.0,0.0,13966.0,51%,15.0,w,0
15000.0, 36 months,  7.59%,467.22,A,A3,owner,10+ years,OWN,95000.0,Not Verified,debt_consolidation,Debt consolidation,NY,21.08,0.0,Mar-1994,725.0,729.0,0.0,,,24.0,0.0,19039.0,35.2%,45.0,w,1
8000.0, 36 months,  6.24%,244.25,A,A2,Manager,1 year,MORTGAGE,125000.0,Source Verified,credit_card,Credit card refinancing,PA,15.72,0.0,Sep-1985,685.0,689.0,0.0,24.0,,13.0,0.0,4832.0,79.2%,33.0,w,0
30000.0, 60 months,  7.84%,606.0,A,A4,maintenance,10+ years,OWN,65000.0,Source Verified,debt_consolidation,Debt consolidation,MO,31.37,0.0,Jul-1995,755.0,759.0,0.0,,,5.0,0.0,18690.0,94.9%,9.0,w,0
40000.0, 36 months, 10.91%,1307.85,B,B4,Drlg Engineering Advisor,6 years,MORTGAGE,290000.0,Verified,debt_consolidation,Debt consolidation,TX,7.34,0.0,Sep-2002,725.0,729.0,1.0,,,8.0,0.0,60111.0,68%,35.0,w,0
14500.0, 36 months,  6.99%,447.66,A,A2,Assistant General Counsel,1 year,MORTGAGE,125000.0,Not Verified,credit_card,Credit card refinancing,CA,18.8,0.0,Oct-1999,730.0,734.0,0.0,,,10.0,0.0,34942.0,70.3%,23.0,w,0
